id,title,price,sqft,image,url,post_published_date,lat,long,postal_code,FSA,rental_type,bedrooms,bathrooms,furnished,pet_friendly,description,source
k_1517819019,1 Bdrm Downtown Condo/fully furnished/parking option,1950,550,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/46oAAOSwoElfNX0o/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-downtown-condo-fully-furnished-parking-option/1517819019,2020-08-13,43.6404402,43.6404402,M5V 3V2,M5V,condo,1,1,True,False,"***Highly sought after condo in HarbourView Estates
***Amenities include: massive indoor poor, sauna, hot tub, full gym, full basketball court, bowling alley, theatre, squash court, tennis court, beautiful outdoor bbq and social areas
***Unit is very well kept (previously lived in by owner), open concept (so feels big) & bright
***Massive, extremely comfortable, well kept couch (can be used as a bed for guests)
***60inch Smart TV (cable not included)
***large blanket chest for storage
***enough space to add work desk/station
***Queen bed, with brand new Endy mattress
***Side tables/dresser in bedroom
***Privacy glass for bedroom door
***Feature/upgraded concrete ceiling in bedroom - you’ll love it! —- pictures don’t do justice of bdrm
***Mirrored closet doors
***Newly painted bedroom & bathroom
***Updated light fixtures throughout unit
***Bright bathroom (great lighting) with an additional huge mirrored medicine cabinet
***Washer/dryer in unit
***Parking available for additional $100/mth
***Fiber internet available for an additional $50/mth
——Also available for shorter 6 mth rental or 1 year+
Happy to send more pictures on request, or meet for viewing ☺️",Kijiji
k_1517826216,Yonge & Eglinton Executive Furnished Rental,2250,630,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/7YkAAOSw~f9fNYXP/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-eglinton-executive-furnished-rental/1517826216,2020-08-13,43.7089649,43.7089649,M4P 0C6,M4P,condo,1,1,True,False,"2 Years New Fully Furnished Bright & Spacious 1+ 1 Bdrm, 1 Wshrm, 1 Locker Corner Unit Featuring 630 Sqft Of Luxury Space, 10Ft Smooth Ceilings, Floor To Ceiling Windows, Clear Bright Southeast Views & Walkout To A Large 300 Sqft Wrap Around Balcony! Best Part: Den Transferred Into A Custom Built Pantry/Walk-In Closet!! Tones Of Storage. Chic Kitchen with Quartz Countertops, Stainless Steel & Paneled Appliances. Best of Yonge/Eglinton Executive Furnished Rentals!!",Kijiji
k_1517825175,Subleasing a premium single suite in Quad residence at yorku,1249,299,https://i.ebayimg.com/00/s/MzcxWDU2MA==/z/uKoAAOSwf8RfNYQ0/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/subleasing-a-premium-single-suite-in-quad-residence-at-yorku/1517825175,2020-08-13,43.7695944,43.7695944,M3J 2S5,M3J,apartment,1,1,True,False,"One bedroom suite with a single bathroom. Luxury student living located at York University campus.
More information and Virtual tour:https://quadatyork.ca/floor-plans/",Kijiji
k_1517342728,Beautiful Furnished 1 Bedroom condo with parking,1900,600,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/g0AAAOSwx1lfMgWF/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-furnished-1-bedroom-condo-with-parking/1517342728,2020-08-11,43.7601326,43.7601326,M2N 7L6,M2N,condo,1,1,True,False,"Prestigious Cosmo Residences Built By Menkes. Furnished Unit With New Paint! Steps To Subway/Ttc, Grocery, Shopping, Banks And Restaurants. Few Minutes To Hwy 401. A Must See Floorplan With No Waste Space. Open Concept Kitchen That Overlooks Living And Dining Area.",Kijiji
k_1513850794,One Bedroom  Penthouse Condo for Rent - Finch Subway -Sep 01,1900,570,http://img.youtube.com/vi/4FVbrWbk7pY/0.jpg,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-penthouse-condo-for-rent-finch-subway-sep-01/1513850794,2020-07-23,43.7781667,43.7781667,M2N 0A2,M2N,condo,1,1,False,False,"Bright with an excellent view, at the intersection of Yonge and Finch (TTC subway). World-class amenities include an indoor swimming pool, whirlpool, saunas, and a comprehensive fitness center. There is also a party room, study room, and a lounge, along with a 24-hour Concierge service. Locker, two-car parking space (tandem),5 appliances, decent size balcony Address: 503 Beecroft road, Available September 01 / 2020 Rent: $1900/ month (includes utilities) Letter Of Employment, References",Kijiji
k_1512876086,Studio at 111 Elizabeth St. Toronto,1750,400,https://i.ebayimg.com/00/s/MzAyWDQ1NA==/z/-wkAAOSwvAtfExFG/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-at-111-elizabeth-st-toronto/1512876086,2020-07-18,43.65505539999999,43.65505539999999,M5G 1P7,M5G,condo,0,1,False,False,"Unfurnished 9 Ft ceiling Studio available. Large Full Width Balcony, Wood Floors, Stainless Steel Appliances, Washer&Dryer, B/I Microwave Oven, Fridge, Stove, B/I Dishwasher Great amenities including Rooftop Gardens, Gym, Pool. 24 Hr. Concierge. All Amenities, Utilities, Common Elem., Included Except Hydro - To Be Paid By Tenant. Prime location! Walk to Eaton Center, Subway, Universities, Hospitals, City Hall.",Kijiji
k_1517824829,2 bedroom 1 bathroom condo - Kipling/Bloor,2350,799,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/glAAAOSwpRxfNYP~/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-1-bathroom-condo-kipling-bloor/1517824829,2020-08-13,43.6448522,43.6448522,M9A 5G4,M9A,condo,2,1,False,True,"Fantastic location, 2 Bedroom 1 bathroom condominium for rent at 15 Michael Power Place, Etobicoke ON M9A 5G4. Unfurnished, freshly painted, new floor, 8th floor unit with balcony facing south/east, nice view, comes with all appliances: fridge, stove, dishwasher, microwave oven, in-suite washing machine and dryer; floor to ceiling windows, walk out to balcony from living room, custom blinds in both bedrooms, walk-in closet in master bedroom, laminate floors in all rooms, ceramic floor in kitchen and bathroom, 1 parking spot included, additional parking spot $60-$80 per month, 1 locker room included, heat, hydro and water included, 24 Hr Gated Security With Video Surveillance, Steps away from Islington and Kipling Subway Station, Park, Restaurants and Shopping; Available August 15th, 2020, $2,350.00 per month. Please call Arber 647-894-1847 or Aneta 416-898-7203 for viewing.",Kijiji
k_1517824714,2 Bedroom + 1 Bath,1800,532,https://i.ebayimg.com/00/s/NDgxWDYzMA==/z/wggAAOSwHXNfNYQf/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-1-bath/1517824714,2020-08-13,43.6594484,43.6594484,M5B 2E8,M5B,apartment,2,1,True,False,"Offering an apartment that has 2 large furnished, well lit and spacious furnished bedrooms. The rooms include a single bed and queen bed, side tables, desks and chairs and storage units. The second room was originally the living room but has been converted into a bedroom and is separated by blackout curtains.",Kijiji
k_1505360904,Beautiful furnished 1+1 Condo for rent 28 Ted Rogers Way $2700,2700,695,https://i.ebayimg.com/00/s/MzQ5WDgwMA==/z/PFkAAOSw63Re3p4c/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-furnished-1-1-condo-for-rent-28-ted-rogers-way-2700/1505360904,2020-08-13,43.6705872,43.6705872,M4Y 2J4,M4Y,condo,1,1,True,False,"Furnished condo for rent available July 1st $2700 (hydro not included approx $60):
1 + 1 bedroom (den is big enough for a single bed or office), 2 washrooms (one bath), Walk-in closet + PAX wardrobe, 9 ft ceiling, spacious balcony with a beautiful lakeview of the CN Tower, located on the top floor.",Kijiji
k_1475831899,AMAZING Bachelor Apt for Rent in Great Building (across SGH)!,1400,400,https://i.ebayimg.com/00/s/MzM2WDQ0OA==/z/k90AAOSwRiJd6DgQ/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/amazing-bachelor-apt-for-rent-in-great-building-across-sgh/1475831899,2020-08-13,43.755246,43.755246,M1H 1A2,M1H,apartment,0,1,False,False,"This charming Bachelor apartment is beautifully renovated and close to all amenities (i.e. shopping, banks, hospitals, parks, places of worship, schools, etc.). The building now has a new electronic key access system and new laundry machines in the renovated laundry room are now in. The apartment is bright and airy with a huge balcony that offers a gorgeous view. Call our superintendents today to make an appointment.",Kijiji
k_1475834057,FULLY RENOVATED TWO BDRM APT IN GREAT BUILDING - ACROSS FROM SGH,1925,1000,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/oT4AAOSwljFd6Dsq/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-renovated-two-bdrm-apt-in-great-building-across-from-sgh/1475834057,2020-08-13,43.755246,43.755246,M1H 1A2,M1H,apartment,2,1,False,False,"This charming 2 bedroom apartment is beautifully renovated and close to all amenities (i.e. shopping, banks, hospitals, parks, places of worship, schools, etc.). The building now has a new electronic key access system and new laundry machines in the renovated laundry room are now in. The apartment is bright and airy with a huge balcony that offers a gorgeous view. Call our superintendents today to make an appointment.",Kijiji
k_1475833009,AMAZING ONE BEDROOM APT IN GREAT BUILDING - ACROSS FROM SGH,1625,800,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/7eIAAOSwU0de8hnp/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/amazing-one-bedroom-apt-in-great-building-across-from-sgh/1475833009,2020-08-13,43.755246,43.755246,M1H 1A2,M1H,apartment,1,1,False,False,"This charming 1 bedroom apartment is beautifully renovated and close to all amenities (i.e. shopping, banks, hospitals, parks, places of worship, schools, etc.). The building now has a new electronic key access system and new laundry machines in the renovated laundry room are now in. The apartment is bright and airy with a huge balcony that offers a gorgeous view. Call our superintendents today to make an appointment.",Kijiji
k_1516081657,"2 Bedroom Downtown Toronto, 320 Richmond St E.  Rooftop view!",2150,700,https://i.ebayimg.com/00/s/MzAyWDQ1NA==/z/jsQAAOSwNK5fKYMS/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-downtown-toronto-320-richmond-st-e-rooftop-view/1516081657,2020-08-13,43.6535579,43.6535579,M5A 2R3,M5A,condo,2,1,True,False,"The condo is located in a vibrant area and is minutes walk from King Street, the Distillery District, Financial District and easily accessible by transit and car. Also, Dundas Square, Eaton Centre, St Lawrence Market, the Sony Centre, St James Park and George Brown College are right on your doorstep!",Kijiji
k_1517823299,"$500 OFF FIRST MONTH 2+1 BED, 2 BATH - DOWNTOWN COLLEGE + BAY ST",3200,924,https://i.ebayimg.com/00/s/NTU4WDgwMA==/z/6eMAAOSwmRZfNYKm/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/500-off-first-month-2-1-bed-2-bath-downtown-college-bay-st/1517823299,2020-08-13,43.6593807,43.6593807,M5G 2J8,M5G,condo,2,1,False,False,SPECIAL OFFER: $500 OFF FIRST MONTH'S RENT,Kijiji
k_1517823010,1 Bdrm lakeview 88 Harbour Path Connection,1950,600,https://i.ebayimg.com/00/s/NjM5WDUxMA==/z/YlUAAOSw2T1fNYF8/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-lakeview-88-harbour-path-connection/1517823010,2020-08-13,43.6419035,43.6419035,M5J 0C3,M5J,condo,1,1,False,True,"1 bedroom 1 bathroom in downtown Toronto, connected to Path INDOORS, extra large walk in closet, south facing water views away from highways, next to Union Station, Air Canada Center, Rogers Center, Td Bank, multiple grocery stores, Dollar Store, clinic, Harbour Front, Harbour Sixty Restaurant, multiple supermarkets, TD bank and Financial District. Brand new unit, all new appliances, in unit washer/dryer, floor to ceiling windows, 24/hour concierge, walk score 100. Full south facing water views. 30,000 sq ft brand new gym. Party, Games & Theatre Rooms. An Outdoor Terrace With A Tanning Deck, Lounge Areas & Bbqs.
Can come furnished with bed, sofa, 2 stools.
Available Sept.1. Please text 6084735377 for showings and questions. Internet and hydro not included. M5J 0C3",Kijiji
k_1517822798,Fantastic 1 BR Downtown Richmond St/Duncan St Stunning View,1950,650,http://img.youtube.com/vi/Ld8rmY7Zh60/0.jpg,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fantastic-1-br-downtown-richmond-st-duncan-st-stunning-view/1517822798,2020-08-13,43.6490632,43.6490632,M5V 0H5,M5V,condo,1,1,False,False,"Modern Luxurious Studio2 Condo. Located in The Heart of Downtown. Spacious & Elegant Layout With Gorgeous Finishes. Stunning Unobstructed Views From 32th Floor Balcony. Bright Natural Sunlight. 9” Ceiling. Floor To Ceiling Windows. Granite Countertop In The Kitchen. Throughout Wood Floors. World Class Amenities In The Building Including Roof Top Garden, Bbq, Hot Tub, Steam Room, Yoga Lounge & Gym. Steps To Subway & TTC, Financial & Entertainment Districts, Prime Queen St, King West, Union Station. **** EXTRAS **** High-End Built-In Miele Appliances in Kitchen, 24 Hr Concierge, Ensuite Laundry with Stacked Washer/Dryer, Blinds. AAA Tenant Only. Non-Smoker And No Pets.",Kijiji
k_1505793117,Etobicoke -  Between Kipling and Bloor - Studio,1735,388,https://i.ebayimg.com/00/s/NDI1WDY1MA==/z/QPIAAOSwrWZe4XBI/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-between-kipling-and-bloor-studio/1505793117,2020-08-13,43.6435388,43.6435388,M9A 0B6,M9A,apartment,0,1,False,False,"Located in central Etobicoke, just off Dundas Street near Bloor Street,Sierra at Village Gate West offers quality, sophisticated rental apartments with easy access to parks, transit and shopping for those looking to live in a quiet neighbourhood just outside of downtown Toronto. Stroll over to the pubs and restaurants of charming Islington Village or take a short trip to the parks on the lakeshore, the treed campus of Humber College, the wide selection of shops and services at Bloor West Village, or one of four award winning golf courses The Weston, The Islington, Lambton and St. Georges. Downtown Toronto is only 20 minutes away by car or TTC. Sierra is just minutes from the 427, 401 and 403 as well as Kipling Station and Islington Station. For trips further afield, you have easy access to the Gardener Expressway and Pearson Airport. Sierra is one of three buildings within Concerts master-planned community of Village Gate West that also contains theSerranoandPalomarrental apartment properties.",Kijiji
k_1505793115,Etobicoke - Between Kipling and Bloor - 1 Bedroom,1950,581,https://i.ebayimg.com/00/s/NDI1WDY1MA==/z/4jgAAOSwhAde4XBF/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-between-kipling-and-bloor-1-bedroom/1505793115,2020-08-13,43.6435388,43.6435388,M9A 0B6,M9A,apartment,1,1,False,False,"Located in central Etobicoke, just off Dundas Street near Bloor Street,Sierra at Village Gate West offers quality, sophisticated rental apartments with easy access to parks, transit and shopping for those looking to live in a quiet neighbourhood just outside of downtown Toronto. Stroll over to the pubs and restaurants of charming Islington Village or take a short trip to the parks on the lakeshore, the treed campus of Humber College, the wide selection of shops and services at Bloor West Village, or one of four award winning golf courses The Weston, The Islington, Lambton and St. Georges. Downtown Toronto is only 20 minutes away by car or TTC. Sierra is just minutes from the 427, 401 and 403 as well as Kipling Station and Islington Station. For trips further afield, you have easy access to the Gardener Expressway and Pearson Airport. Sierra is one of three buildings within Concerts master-planned community of Village Gate West that also contains theSerranoandPalomarrental apartment properties.",Kijiji
k_1505793080,Etobicoke - Between Kipling and Bloor - 2 Bedroom,2425,875,https://i.ebayimg.com/00/s/NDI1WDY1MA==/z/qlYAAOSwVSte4XBA/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-between-kipling-and-bloor-2-bedroom/1505793080,2020-08-13,43.6434491,43.6434491,M9A 0B2,M9A,apartment,2,2,False,False,"Located in central Etobicoke, just off Dundas Street near Bloor Street,Serrano at Village Gate West offers sophisticated rental apartments with easy access to parks, transit and shopping for those looking to live in a quiet neighbourhood just outside of downtown Toronto. Stroll over to the pubs and restaurants of charming Islington Village or take a short trip to the parks on the lakeshore, the treed campus of Humber College, the wide selection of shops and services at Bloor West Village or one of four award winning golf courses The Weston, The Islington, Lambton and St. Georges. Downtown Toronto is only 20 minutes away by car or TTC. Serrano is just minutes from the 427, 401 and 403 as well as Kipling Station and Islington Station. For trips further afield, you have easy access to the Gardener Expressway and Pearson Airport. Serrano is one of three buildings within Concerts master-planned community of Village Gate West that also contains theSierraandPalomarrental apartment properties.",Kijiji
k_1505793067,Etobicoke - Between Kipling and Bloor - 1 Bedroom,2195,590,https://i.ebayimg.com/00/s/NDI1WDY1MA==/z/yOMAAOSw-gBe4XA9/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-between-kipling-and-bloor-1-bedroom/1505793067,2020-08-13,43.6434491,43.6434491,M9A 0B2,M9A,apartment,1,1,False,False,"Located in central Etobicoke, just off Dundas Street near Bloor Street,Serrano at Village Gate West offers sophisticated rental apartments with easy access to parks, transit and shopping for those looking to live in a quiet neighbourhood just outside of downtown Toronto. Stroll over to the pubs and restaurants of charming Islington Village or take a short trip to the parks on the lakeshore, the treed campus of Humber College, the wide selection of shops and services at Bloor West Village or one of four award winning golf courses The Weston, The Islington, Lambton and St. Georges. Downtown Toronto is only 20 minutes away by car or TTC. Serrano is just minutes from the 427, 401 and 403 as well as Kipling Station and Islington Station. For trips further afield, you have easy access to the Gardener Expressway and Pearson Airport. Serrano is one of three buildings within Concerts master-planned community of Village Gate West that also contains theSierraandPalomarrental apartment properties.",Kijiji
